"","metabolite","date","treatment","nmol","replicate","pn_nm","pc_nm","cn_ratio","nm_metab_per_pc_nm"
"2110","L-2-Aminoadipic acid",2022-07-27,"ZF",0.0500516425764083,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,6.298951854252e-06
"2111","L-2-Aminoadipic acid",2022-07-27,"ZF",0.0157573105621233,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,2.14386342694266e-06
"2112","L-2-Aminoadipic acid",2022-07-27,"ZF",0.0238375405757105,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,4.47287426071311e-06
"2113","L-2-Aminoadipic acid",2022-07-27,"ZH",0.0713510028204258,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,5.15940737408422e-06
"2114","L-2-Aminoadipic acid",2022-07-27,"ZH",0.105523861533049,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.03575371707211e-05
"2115","L-2-Aminoadipic acid",2022-07-27,"ZL",0.080578565029362,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,1.0727006409789e-05
"2116","L-2-Aminoadipic acid",2022-07-27,"ZL",0.12173459845614,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.56637539604865e-05
"2117","L-2-Aminoadipic acid",2022-07-27,"ZL",0.0325147430355003,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,3.71974608350389e-06
"2118","Carnitine",2022-07-27,"C",0.199051973730059,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,1.73401200779221e-05
"2119","Carnitine",2022-07-27,"C",0.215524975507997,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,2.0283675209208e-05
"2120","Carnitine",2022-07-27,"C",0.0555934552068473,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.01126121700068e-05
"2121","Carnitine",2022-07-27,"LH",0.0712416193001018,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,3.55838992897473e-06
"2122","Carnitine",2022-07-27,"LH",0.0493484234406758,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.74607156572308e-06
"2123","Carnitine",2022-07-27,"LH",0.109307675428113,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,3.83601707785335e-06
"2124","Carnitine",2022-07-27,"LL",0.0388507563003915,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,3.98999301711837e-06
"2125","Carnitine",2022-07-27,"LL",0.0731965390394758,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,7.6219849840958e-06
"2126","Carnitine",2022-07-27,"LL",0.0475087154671392,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,4.56337860208894e-06
"2127","Carnitine",2022-07-27,"RH",0.0602070574981815,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.93073090500481e-06
"2128","Carnitine",2022-07-27,"RH",0.0537837193403602,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,2.3737606991237e-06
"2129","Carnitine",2022-07-27,"RL",0.0175749806626923,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.46534463648032e-06
"2130","Carnitine",2022-07-27,"RL",0.0161855238293802,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,8.95586449427525e-07
"2131","Carnitine",2022-07-27,"RL",0.129777852778439,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,5.94595637426082e-06
"2132","Carnitine",2022-07-27,"ZF",0.0593346583876688,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,7.46721060955909e-06
"2133","Carnitine",2022-07-27,"ZF",0.0594524100649607,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,8.08880722883285e-06
"2134","Carnitine",2022-07-27,"ZF",0.0439249090441006,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,8.24206651871283e-06
"2135","Carnitine",2022-07-27,"ZH",0.0402067868046704,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,2.90736197289807e-06
"2136","Carnitine",2022-07-27,"ZH",0.12634542450214,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.24012466149336e-05
"2137","Carnitine",2022-07-27,"ZL",0.0819949305440767,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,1.09155598042235e-05
"2138","Carnitine",2022-07-27,"ZL",0.0515989174563334,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,6.6393018740244e-06
"2139","Carnitine",2022-07-27,"ZL",0.0572967451697047,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,6.55485246215325e-06
"2140","L-Methionine S-oxide",2022-07-27,"C",0.0514772695094664,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,4.48436665987657e-06
"2141","L-Methionine S-oxide",2022-07-27,"C",0.0232227633361141,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,2.18556103699715e-06
"2142","L-Methionine S-oxide",2022-07-27,"C",0.00991765022520706,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.80404959526507e-06
"2143","L-Methionine S-oxide",2022-07-27,"LH",0.0296248913223977,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,1.47970969728422e-06
"2144","L-Methionine S-oxide",2022-07-27,"LH",0.0380878137358127,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.3476428207399e-06
"2145","L-Methionine S-oxide",2022-07-27,"LH",0.0287639208493865,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.00943406921899e-06
"2146","L-Methionine S-oxide",2022-07-27,"LL",0.0415989768114847,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,4.27223670277482e-06
"2147","L-Methionine S-oxide",2022-07-27,"LL",0.021880248247201,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,2.27839903056773e-06
"2148","L-Methionine S-oxide",2022-07-27,"LL",0.013753535232267,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.32107525461123e-06
"2149","L-Methionine S-oxide",2022-07-27,"RH",0.128975277738102,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,4.13600273884925e-06
"2150","L-Methionine S-oxide",2022-07-27,"RH",0.0395406478127496,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.74513843495688e-06
"2151","L-Methionine S-oxide",2022-07-27,"RL",0.076294754113268,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,6.36120806487055e-06
"2152","L-Methionine S-oxide",2022-07-27,"RL",0.0127559121374916,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,7.05817258733914e-07
"2153","L-Methionine S-oxide",2022-07-27,"RL",0.0718449417046776,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,3.29167789373609e-06
"2154","L-Methionine S-oxide",2022-07-27,"ZF",0.0158894716292167,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.99967496829195e-06
"2155","L-Methionine S-oxide",2022-07-27,"ZF",0.00832759183296473,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.13301184836163e-06
"2156","L-Methionine S-oxide",2022-07-27,"ZF",0.0136380888677958,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.55904993505244e-06
"2157","L-Methionine S-oxide",2022-07-27,"ZH",0.021666970825496,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.56674362843194e-06
"2158","L-Methionine S-oxide",2022-07-27,"ZH",0.0151456626013003,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.48659991294042e-06
"2159","L-Methionine S-oxide",2022-07-27,"ZL",0.0269858288783668,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,3.59248342591142e-06
"2160","L-Methionine S-oxide",2022-07-27,"ZL",0.040284564033205,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,5.18346885293201e-06
"2161","L-Methionine S-oxide",2022-07-27,"ZL",0.0366185613349902,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,4.18923040420949e-06
"2162","Hordenine",2022-07-27,"C",8.03094145428466e-06,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,6.99603659016764e-10
"2163","Hordenine",2022-07-27,"C",1.76484098409827e-05,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.66094259994569e-09
"2164","Hordenine",2022-07-27,"C",6.31716893367609e-06,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.14911151323463e-09
"2165","Hordenine",2022-07-27,"LH",2.24616125248871e-06,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,1.12191688766087e-10
"2166","Hordenine",2022-07-27,"LH",6.29631597775113e-06,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,2.2277952426941e-10
"2167","Hordenine",2022-07-27,"LH",2.40021778401598e-06,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,8.42326613752558e-11
"2168","Hordenine",2022-07-27,"LL",1.60346463947081e-05,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.64676658163802e-09
"2169","Hordenine",2022-07-27,"LL",1.74066857804648e-05,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.81256517565706e-09
"2170","Hordenine",2022-07-27,"LL",1.51890377534245e-05,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.45896030209954e-09
"2171","Hordenine",2022-07-27,"RH",2.25658773045119e-05,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,7.23646670686136e-10
"2172","Hordenine",2022-07-27,"RH",1.29152144165455e-05,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,5.70016889474311e-10
"2173","Hordenine",2022-07-27,"RL",5.95075270813748e-06,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,4.96154375998853e-10
"2174","Hordenine",2022-07-27,"RL",2.97784466313741e-05,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.64771764999345e-09
"2175","Hordenine",2022-07-27,"ZF",1.65649072739429e-05,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,2.08467790501437e-09
"2176","Hordenine",2022-07-27,"ZF",1.03320013050248e-05,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.40572210198171e-09
"2177","Hordenine",2022-07-27,"ZF",3.08266268445002e-05,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,5.78430586492092e-09
"2178","Hordenine",2022-07-27,"ZH",4.82256523554415e-06,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,3.48720797952762e-10
"2179","Hordenine",2022-07-27,"ZH",1.9618801390627e-05,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.92565417618623e-09
"2180","Hordenine",2022-07-27,"ZL",2.02324740935616e-05,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,2.69344433235364e-09
"2181","Hordenine",2022-07-27,"ZL",2.96546056074116e-05,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,3.8156978535327e-09
"2182","Hordenine",2022-07-27,"ZL",2.22390391381778e-05,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,2.54418675998168e-09
"2183","2,3-Pyridinedicarboxylic acid",2022-07-27,"C",0.00017718183808552,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.66750922867583e-08
"2184","2,3-Pyridinedicarboxylic acid",2022-07-27,"LH",0.00029060172117178,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,1.45150299518656e-08
"2185","2,3-Pyridinedicarboxylic acid",2022-07-27,"LH",0.00014567247404007,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,5.15425918592255e-09
"2186","2,3-Pyridinedicarboxylic acid",2022-07-27,"LH",0.00694457395701456,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,2.43711195880687e-07
"2187","2,3-Pyridinedicarboxylic acid",2022-07-27,"LL",0.00012949432552305,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.32991350438194e-08
"2188","2,3-Pyridinedicarboxylic acid",2022-07-27,"LL",0.00015580110120992,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.62236311922775e-08
"2189","2,3-Pyridinedicarboxylic acid",2022-07-27,"LL",0.0003034267064278,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,2.91451984293846e-08
"2190","2,3-Pyridinedicarboxylic acid",2022-07-27,"RH",0.00053100969950869,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.7028515929876e-08
"2191","2,3-Pyridinedicarboxylic acid",2022-07-27,"RH",0.00047735908733256,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,2.10683875116324e-08
"2192","2,3-Pyridinedicarboxylic acid",2022-07-27,"RL",0.00014952688335556,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,8.27370506942053e-09
"2193","2,3-Pyridinedicarboxylic acid",2022-07-27,"RL",0.00235150080068872,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.07737344050567e-07
"2194","2,3-Pyridinedicarboxylic acid",2022-07-27,"ZF",0.00017614477728315,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,2.21676535348607e-08
"2195","2,3-Pyridinedicarboxylic acid",2022-07-27,"ZF",0.00286906327845997,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,3.90350866540623e-07
"2196","2,3-Pyridinedicarboxylic acid",2022-07-27,"ZF",0.00013915627533183,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.61112726865236e-08
"2197","2,3-Pyridinedicarboxylic acid",2022-07-27,"ZL",0.0025746244323194,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,3.31280376819399e-07
"2198","Taurocyamine",2022-07-27,"C",0.0320110189618718,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,2.78859285951242e-06
"2199","Taurocyamine",2022-07-27,"C",0.150179444602978,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.41338193879671e-05
"2200","Taurocyamine",2022-07-27,"C",0.0038849839681295,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,7.06689951365873e-07
"2201","Taurocyamine",2022-07-27,"LH",0.0146041330094753,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,7.29450008757032e-07
"2202","Taurocyamine",2022-07-27,"LH",0.00470423389678936,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.66447648638035e-07
"2203","Taurocyamine",2022-07-27,"LH",0.0133671511804265,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,4.69103564864354e-07
"2204","Taurocyamine",2022-07-27,"LL",0.0128014991540295,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,1.31472066691041e-06
"2205","Taurocyamine",2022-07-27,"LL",0.0468406901680931,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,4.87753986446469e-06
"2206","Taurocyamine",2022-07-27,"LL",0.00139554343210104,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.3404683695859e-07
"2207","Taurocyamine",2022-07-27,"RH",0.00059928412698769,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.92179527273677e-08
"2208","Taurocyamine",2022-07-27,"RH",0.0250995414008732,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.10777584135411e-06
"2209","Taurocyamine",2022-07-27,"RL",0.00012766177359448,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.06440228191739e-08
"2210","Taurocyamine",2022-07-27,"RL",0.0168642964514179,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,9.3314467546627e-07
"2211","Taurocyamine",2022-07-27,"RL",0.00198425798391645,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,9.091159358129e-08
"2212","Taurocyamine",2022-07-27,"ZF",0.00872473491802063,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.09799963319539e-06
"2213","Taurocyamine",2022-07-27,"ZF",0.0149578183174513,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,2.03508838080017e-06
"2214","Taurocyamine",2022-07-27,"ZF",0.0130759126482134,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.45356323290845e-06
"2215","Taurocyamine",2022-07-27,"ZH",0.0161130656935947,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.16513947488398e-06
"2216","Taurocyamine",2022-07-27,"ZH",0.00699236716690896,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,6.86325365565841e-07
"2217","Taurocyamine",2022-07-27,"ZL",0.0247230811749665,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,3.29125556079288e-06
"2218","Taurocyamine",2022-07-27,"ZL",0.00165376102963481,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,2.12791648439811e-07
"2219","Taurocyamine",2022-07-27,"ZL",0.017059959420381,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,1.95169056601222e-06
"2220","L-Arginine",2022-07-27,"C",0.464959433550677,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,4.05042575466502e-05
"2221","L-Arginine",2022-07-27,"C",0.110626513023655,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.04113792585295e-05
"2222","L-Arginine",2022-07-27,"C",0.0786309873722017,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.43032066792971e-05
"2223","L-Arginine",2022-07-27,"LH",0.287608585421258,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,1.43655282390277e-05
"2224","L-Arginine",2022-07-27,"LH",0.262461220281052,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,9.28653930329997e-06
"2225","L-Arginine",2022-07-27,"LH",0.154741773664881,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,5.43047031336954e-06
"2226","L-Arginine",2022-07-27,"LL",0.279729694796362,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,2.87283861423024e-05
"2227","L-Arginine",2022-07-27,"LL",0.508102225297087,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,5.29088886226087e-05
"2228","L-Arginine",2022-07-27,"LL",0.146733441144657,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.40942612096838e-05
"2229","L-Arginine",2022-07-27,"RH",0.994130526682243,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.18799591149608e-05
"2230","L-Arginine",2022-07-27,"RH",0.19094179960979,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,8.42727400210765e-06
"2231","L-Arginine",2022-07-27,"RL",1.14265119872723,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,9.52705347196814e-05
"2232","L-Arginine",2022-07-27,"RL",0.141608868188968,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,7.83558102942565e-06
"2233","L-Arginine",2022-07-27,"RL",0.277252597832652,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.27027209656324e-05
"2234","L-Arginine",2022-07-27,"ZF",0.165592775514648,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,2.08396940976793e-05
"2235","L-Arginine",2022-07-27,"ZF",0.0537329548101043,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,7.3106458227617e-06
"2236","L-Arginine",2022-07-27,"ZF",0.0908259543542724,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,1.70425750150535e-05
"2237","L-Arginine",2022-07-27,"ZH",0.178575052126832,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.29128029649346e-05
"2238","L-Arginine",2022-07-27,"ZH",0.333776414593758,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,3.27613259279952e-05
"2239","L-Arginine",2022-07-27,"ZL",0.164018474235604,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,2.18349287283536e-05
"2240","L-Arginine",2022-07-27,"ZL",0.495746277397244,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,6.37883380276255e-05
"2241","L-Arginine",2022-07-27,"ZL",0.186371161650621,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,2.1321201827462e-05
"2242","Succinylglycine",2022-07-27,"LH",0.00032456416719732,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.13901762465617e-08
"2243","Succinylglycine",2022-07-27,"LL",9.52483860954713e-06,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,9.78205913095429e-10
"2244","Succinylglycine",2022-07-27,"RH",0.00102745492396586,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.29486119672959e-08
"2245","Succinylglycine",2022-07-27,"RH",0.00070970630795136,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,3.13231022769917e-08
"2246","Succinylglycine",2022-07-27,"RL",0.00092543331930359,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,7.71596155289288e-08
"2247","Succinylglycine",2022-07-27,"RL",0.00035271535686554,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.95166432327861e-08
"2248","Succinylglycine",2022-07-27,"RL",0.00211299019714193,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,9.68096424965199e-08
"2249","Succinylglycine",2022-07-27,"ZH",0.00073210026183781,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,7.18582087929458e-08
"2250","Citrulline",2022-07-27,"C",0.0436106337533035,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,3.79907625021639e-06
"2251","Citrulline",2022-07-27,"C",0.0342837600345881,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,3.22654324331989e-06
"2252","Citrulline",2022-07-27,"C",0.0386353772632533,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,7.02788817229439e-06
"2253","Citrulline",2022-07-27,"LH",0.0412603893399637,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.06088176174701e-06
"2254","Citrulline",2022-07-27,"LH",0.0174177375601325,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,6.1628344276357e-07
"2255","Citrulline",2022-07-27,"LH",0.0552399939179217,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.93857896272821e-06
"2256","Citrulline",2022-07-27,"LL",0.0231245431826279,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,2.37490269454054e-06
"2257","Citrulline",2022-07-27,"LL",0.0794604836951966,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,8.27425205482933e-06
"2258","Citrulline",2022-07-27,"LL",0.111849812878122,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.07435664744233e-05
"2259","Citrulline",2022-07-27,"RH",0.114681201697954,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.67761770035046e-06
"2260","Citrulline",2022-07-27,"RH",0.0278028881766551,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.22708886788254e-06
"2261","Citrulline",2022-07-27,"RL",0.0744632407558106,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,6.2085024473509e-06
"2262","Citrulline",2022-07-27,"RL",0.04414348644848,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,2.44257206071904e-06
"2263","Citrulline",2022-07-27,"RL",0.022332920838218,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.02321444045286e-06
"2264","Citrulline",2022-07-27,"ZF",0.0360401027642235,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,4.53561282804216e-06
"2265","Citrulline",2022-07-27,"ZF",0.0268777496955666,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,3.65685656468269e-06
"2266","Citrulline",2022-07-27,"ZF",0.063111229340956,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,1.1842186167845e-05
"2267","Citrulline",2022-07-27,"ZH",0.0525298059902412,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,3.79844231576347e-06
"2268","Citrulline",2022-07-27,"ZH",0.00119459445752223,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.17253636456895e-07
"2269","Citrulline",2022-07-27,"ZL",0.0237677294519407,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,3.16407454121569e-06
"2270","Citrulline",2022-07-27,"ZL",0.097564042665122,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.25536961478333e-05
"2271","Citrulline",2022-07-27,"ZL",0.0541658921276255,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,6.19667714677139e-06
"2272","Arsenobetaine",2022-07-27,"C",0.00114220379855051,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,9.95014048299971e-08
"2273","Arsenobetaine",2022-07-27,"C",0.00077167865853996,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,7.26248975962469e-08
"2274","Arsenobetaine",2022-07-27,"C",0.00105798097362814,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.92449834782527e-07
"2275","Arsenobetaine",2022-07-27,"LH",0.00043998736761946,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.1976572587689e-08
"2276","Arsenobetaine",2022-07-27,"LH",0.00029578674996672,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.04656805147058e-08
"2277","Arsenobetaine",2022-07-27,"LH",0.00152826498187924,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,5.36325609982392e-08
"2278","Arsenobetaine",2022-07-27,"LL",0.00022572189996937,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,2.31817573311797e-08
"2279","Arsenobetaine",2022-07-27,"LL",0.00082841140099401,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,8.6262811628632e-08
"2280","Arsenobetaine",2022-07-27,"LL",0.00043811551746543,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,4.20825307101332e-08
"2281","Arsenobetaine",2022-07-27,"RH",0.00119231812674083,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.82354752342032e-08
"2282","Arsenobetaine",2022-07-27,"RH",0.00044451729367492,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.96189050282829e-08
